Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
142	SMME	em so we used to not go home get to the call centre and work a thirteen hour shift so	be sat	there at seven in the morning pissed as a fart trying to manage a team of ten just sat there	em_PPHO2 so_RR we_PPIS2 used_VMK to_TO not_XX go_VVI home_RL get_VV0 to_II the_AT call_NN1 centre_NN1 and_CC work_VV0 a_AT1 thirteen_MC hour_NNT1 shift_VV0 so_RR	be_VBI sat_VVN	there_RL at_II seven_MC in_II the_AT morning_NNT1 pissed_JJ as_II a_AT1 fart_NN1 trying_VVG to_TO manage_VVI a_AT1 team_NN1 of_IO ten_MC just_RR sat_VVD there_RL	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=141	7263821	7263822
143	SMME	K- --ANONnameF used to start at ten and it was a running joke she 'd turn up and I 'd	be sat	there my clothes from the night before there 's like three thousand people do you know what I mean ?	K-_FU --ANONnameF_NP1 used_VMK to_TO start_VVI at_II ten_MC and_CC it_PPH1 was_VBDZ a_AT1 running_JJ joke_NN1 she_PPHS1 'd_VM turn_VVI up_RP and_CC I_PPIS1 'd_VM	be_VBI sat_VVN	there_RL my_APPGE clothes_NN2 from_II the_AT night_NNT1 before_CS there_EX 's_VBZ like_II three_MC thousand_NNO people_NN do_VD0 you_PPY know_VVI what_DDQ I_PPIS1 mean_VV0 ?_YQUE	Friends drinking wine together discussing work, plans for the weekends, diets, living arrangements. 	Discussing, explaining, inquiring, complaining, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-09	1:25:06	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, plans for the weekends, diets, living arrangements	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=142	7263890	7263891
144	SMSW	to say something but it comes out yeah it 's the same with me though because sometimes say I 'll	be sat	here and will not have said anything for five minutes just watching telly or whatever and I 'll sit I	to_TO say_VVI something_PN1 but_CCB it_PPH1 comes_VVZ out_RP yeah_UH it_PPH1 's_VBZ the_AT same_DA with_IW me_PPIO1 though_RR because_CS sometimes_RT say_VV0 I_PPIS1 'll_VM	be_VBI sat_VVN	here_RL and_CC will_VM not_XX have_VHI said_VVN anything_PN1 for_IF five_MC minutes_NNT2 just_RR watching_VVG telly_NN1 or_CC whatever_DDQV and_CC I_PPIS1 'll_VM sit_VVI I_PPIS1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=143	7336210	7336211
145	SMSW	no but still it 's bad but still older yeah yeah yeah so it 's like it 's like it	's sitting	there shagging her like his face like next to her like naked and that all this yeah and there 's	no_UH but_CCB still_RR it_PPH1 's_VBZ bad_JJ but_CCB still_RR older_JJR yeah_UH yeah_UH yeah_UH so_RR it_PPH1 's_VBZ like_RR it_PPH1 's_VBZ like_RR it_PPH1	's_VBZ sitting_VVG	there_RL shagging_VVG her_PPHO1 like_II his_APPGE face_NN1 like_II next_II21 to_II22 her_PPHO1 like_II naked_JJ and_CC that_DD1 all_DB this_DD1 yeah_UH and_CC there_EX 's_VBZ	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=144	7337928	7337929
146	SMSW	he was never left on his own sort of thing right okay or like erm she like the proper teacher	was sat	at the back of class and she he 'd go right I 'm taking this class sort of thing stand	he_PPHS1 was_VBDZ never_RR left_VVN on_II his_APPGE own_DA sort_NN1 of_IO thing_NN1 right_RR okay_RR or_CC like_RR erm_UH she_PPHS1 like_RR the_AT proper_JJ teacher_NN1	was_VBDZ sat_VVN	at_II the_AT back_NN1 of_IO class_NN1 and_CC she_PPHS1 he_PPHS1 'd_VM go_VVI right_RR I_PPIS1 'm_VBM taking_VVG this_DD1 class_NN1 sort_NN1 of_IO thing_NN1 stand_NN1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=145	7339098	7339099
147	SMSW	who got who got her phone she was like I 'm just gon na send a text off it we	were sat	there looking at her pictures going like oh look at these like you would you were like what the fuck	who_PNQS got_VVD who_PNQS got_VVD her_APPGE phone_NN1 she_PPHS1 was_VBDZ like_RR I_PPIS1 'm_VBM just_RR gon_VVGK na_TO send_VVI a_AT1 text_NN1 off_II it_PPH1 we_PPIS2	were_VBDR sat_VVN	there_RL looking_VVG at_II her_APPGE pictures_NN2 going_VVG like_RR oh_UH look_VV0 at_II these_DD2 like_II you_PPY would_VM you_PPY were_VBDR like_RR what_DDQ the_AT fuck_NN1	Friends chatting about general stuff	Discussing, explaining, complaining, advising	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:30:18	In a bar	2014 Q3	2014	Close family, partners, very close friends	Friendship, paedophiles, guitars, bands, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=146	7339850	7339851
148	SNE5	we thought we 'd go it 'd be interesting to see how much interest I 've had cos it 's	been sitting	there for a long time without me going there it 'll be a lot oh it will be well we	we_PPIS2 thought_VVD we_PPIS2 'd_VM go_VVI it_PPH1 'd_VM be_VBI interesting_JJ to_TO see_VVI how_RGQ much_DA1 interest_NN1 I_PPIS1 've_VH0 had_VHN cos_CS it_PPH1 's_VHZ	been_VBN sitting_VVG	there_RL for_IF a_AT1 long_JJ time_NNT1 without_IW me_PPIO1 going_VVG there_RL it_PPH1 'll_VM be_VBI a_AT1 lot_NN1 oh_UH it_PPH1 will_VM be_VBI well_RR we_PPIS2	Family and very close friend meet for morning coffee	Discussing, Explaining, inquiring, complaining, advising, requesting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0391 S0392 S0393 S0397	4	2015-04-01	1:02:33	In a café	2015 Q2	2015	Close family, partners, very close friends	coffee shops, Healthcare, volunteering, technology, food and drink, sport, events, word derivations, TV, popular culture, other people, gifts, mind and spirituality, recent events, cars, advertising, making arrangements, public transport, music, gardening, marketing, future plans, animals, glasses, politics, banknotes, electricity, accents, local events, reminiscing, contents of bag	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=147	7663319	7663320
149	SNE5	and saying people like confident to do it except on our south west train journey where they were ale man	were standing	and when we got up he said you 're the only people talking on that train are n't you and	and_CC saying_VVG people_NN like_II confident_JJ to_TO do_VDI it_PPH1 except_II on_II our_APPGE south_ND1 west_ND1 train_NN1 journey_NN1 where_RRQ they_PPHS2 were_VBDR ale_NN1 man_NN1	were_VBDR standing_VVG	and_CC when_CS we_PPIS2 got_VVD up_RP he_PPHS1 said_VVD you_PPY 're_VBR the_AT only_JJ people_NN talking_VVG on_II that_DD1 train_NN1 are_VBR n't_XX you_PPY and_CC	Family and very close friend meet for morning coffee	Discussing, Explaining, inquiring, complaining, advising, requesting, announcing, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0391 S0392 S0393 S0397	4	2015-04-01	1:02:33	In a café	2015 Q2	2015	Close family, partners, very close friends	coffee shops, Healthcare, volunteering, technology, food and drink, sport, events, word derivations, TV, popular culture, other people, gifts, mind and spirituality, recent events, cars, advertising, making arrangements, public transport, music, gardening, marketing, future plans, animals, glasses, politics, banknotes, electricity, accents, local events, reminiscing, contents of bag	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=148	7663643	7663644
150	SNXG	stuff at uni w- why ca n't you then ? I can but it 's it 's because here I	'm sat	on my bed all the time there 's nothing else for me to sit on and so I 'm here	stuff_VVI at_II uni_NN1 w-_FU why_RRQ ca_VM n't_XX you_PPY then_RT ?_YQUE I_PPIS1 can_VM but_CCB it_PPH1 's_VBZ it_PPH1 's_VBZ because_CS here_RL I_PPIS1	'm_VBM sat_VVN	on_II my_APPGE bed_NN1 all_DB the_AT time_NNT1 there_EX 's_VBZ nothing_PN1 else_RR for_IF me_PPIO1 to_TO sit_VVI on_RP and_CC so_RR I_PPIS1 'm_VBM here_RL	Best friends catching up. (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-01-31	1:54:01	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q1	2015	Close family, partners, very close friends	). Napping, Music discussions, Other friends, Laughing at old pictures, Arguing…, 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=149	7841821	7841822
151	SNXG	well he was laughing his head off and we were like what ? what ? and he 's like just	been sat	on the step outside for fifteen minutes stroking Rosie oh he was laughing his head off it 's funny though	well_RR he_PPHS1 was_VBDZ laughing_VVG his_APPGE head_NN1 off_RP and_CC we_PPIS2 were_VBDR like_RR what_DDQ ?_YQUE what_DDQ ?_YQUE and_CC he_PPHS1 's_VHZ like_RR just_RR	been_VBN sat_VVN	on_II the_AT step_NN1 outside_RL for_IF fifteen_MC minutes_NNT2 stroking_VVG Rosie_NP1 oh_UH he_PPHS1 was_VBDZ laughing_VVG his_APPGE head_NN1 off_RP it_PPH1 's_VBZ funny_JJ though_RR	Best friends catching up. (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-01-31	1:54:01	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q1	2015	Close family, partners, very close friends	). Napping, Music discussions, Other friends, Laughing at old pictures, Arguing…, 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=150	7849997	7849998
152	SNXG	was n't like it was n't like I just did these twenty shots and then and I left it I	was sat	I was already pretty drunk cos I 'd been drinking vodka and Coke and then they we 're like oh	was_VBDZ n't_XX like_RR it_PPH1 was_VBDZ n't_XX like_RR I_PPIS1 just_RR did_VDD these_DD2 twenty_MC shots_NN2 and_CC then_RT and_CC I_PPIS1 left_VVD it_PPH1 I_PPIS1	was_VBDZ sat_VVN	I_PPIS1 was_VBDZ already_RR pretty_RG drunk_JJ cos_CS I_PPIS1 'd_VHD been_VBN drinking_VVG vodka_NN1 and_CC Coke_NN1 and_CC then_RT they_PPHS2 we_PPIS2 're_VBR like_RR oh_UH	Best friends catching up. (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-01-31	1:54:01	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q1	2015	Close family, partners, very close friends	). Napping, Music discussions, Other friends, Laughing at old pictures, Arguing…, 	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=151	7861799	7861800
153	SP2Y	that you 'd be er for a start you 'd have to get a dictionary out and you might actually	be sitting	there thinking I 'm not a hundred percent sure what 's been decided mm yeah --UNCLEARWORD yeah because you do	that_CST you_PPY 'd_VM be_VBI er_UH for_IF a_AT1 start_NN1 you_PPY 'd_VM have_VHI to_TO get_VVI a_AT1 dictionary_NN1 out_RP and_CC you_PPY might_VM actually_RR	be_VBI sitting_VVG	there_RL thinking_VVG I_PPIS1 'm_VBM not_XX a_AT1 hundred_NNO percent_NNU sure_JJ what_DDQ 's_VHZ been_VBN decided_VVN mm_UH yeah_UH --UNCLEARWORD_FU yeah_UH because_CS you_PPY do_VD0	Colleagues discussing a business seminar	Discussing	Revised	Texts within Sample release	S0238 S0240 S0241	3	2014-09-04	1:54:53	University meeting room, Leeds	2014 Q3	2014	Colleagues	the speaker consent form; structure and content of a seminar the 3 colleagues will be giving on international business communication 	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=152	7941631	7941632
154	SPHJ	shit you ca n't move them around mm as half as much as you 'd like to and sometimes they	're sat	in like the worst combinations and to move them too much they 'd start getting really pissy yeah erm but	shit_VV0 you_PPY ca_VM n't_XX move_VVI them_PPHO2 around_RP mm_UH as_RG half_RR as_CSA much_RR as_CSA you_PPY 'd_VM like_VVI to_TO and_CC sometimes_RT they_PPHS2	're_VBR sat_VVN	in_RP like_II the_AT worst_JJT combinations_NN2 and_CC to_TO move_VVI them_PPHO2 too_RG much_DA1 they_PPHS2 'd_VM start_VVI getting_VVG really_RR pissy_JJ yeah_UH erm_UH but_CCB	Two friends talking about various topics (see 9 above) in the Bristol Hotel in Tarnow, Poland.	Discussing, explaining	Revised	Texts not in Sample release	S0618 S0619	2	2016-01-31	1:05:02	The Bristol Hotel in Tarnow, Poland	2016 Q1	2016	Friends, wider family circle	Discussing the menu in the hotel, having opinions & expressing them, homelessness & charitable giving, teaching English, cooking, clearing the clutter & plans for later that day.	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=153	8119738	8119739
155	SPXX	was in here on Wednesday like all that bit through there was like there was a band on and we	were sat	like in the little corner like round there yeah so like where where where was the band then ? just	was_VBDZ in_II here_RL on_II Wednesday_NPD1 like_II all_DB that_DD1 bit_NN1 through_II there_RL was_VBDZ like_RR there_EX was_VBDZ a_AT1 band_NN1 on_RP and_CC we_PPIS2	were_VBDR sat_VVN	like_II in_II the_AT little_JJ corner_NN1 like_RR round_RP there_RL yeah_UH so_RG like_RR where_RRQ where_RRQ where_RRQ was_VBDZ the_AT band_NN1 then_RT ?_YQUE just_RR	ANON and ANON talking in the pub	Discussing, explaining, anecdote telling	Original	Texts within Sample release	S0037 S0115	2	2012-03-01	0:30:38	A pub, Cambridge	2012 Q1	2012	Close family, partners, very close friends	The North East, work, fashion, bands	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=154	8210859	8210860
156	SQE6	punch myself in the face --UNCLEARWORD I wish you 'd do that no the weird thing is like we we	were sat	down were n't we and then they came and joined us and they were with --ANONnameF yeah and like we	punch_VVI myself_PPX1 in_II the_AT face_NN1 --UNCLEARWORD_FU I_PPIS1 wish_VV0 you_PPY 'd_VM do_VDI that_DD1 no_UH the_AT weird_JJ thing_NN1 is_VBZ like_RR we_PPIS2 we_PPIS2	were_VBDR sat_VVN	down_RP were_VBDR n't_XX we_PPIS2 and_CC then_RT they_PPHS2 came_VVD and_CC joined_VVD us_PPIO2 and_CC they_PPHS2 were_VBDR with_IW --ANONnameF_NP1 yeah_UH and_CC like_RR we_PPIS2	At the pub with friends talking about various things. 	discussing, explaining, anecdote telling, telling jokes	Revised	Texts not in Sample release	S0583 S0584 S0585 S0586 S0587	5	2016-01-01	0:13:05	The Poacher (pub) in Gorse Covert, Warrington. 	2016 Q1	2016	Close family, partners, very close friends	Holiday story telling. Joking. Reminiscing. 	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=155	8395299	8395300
157	SQP2	possibly if yours was like minus ten minus one hundred and ten minus infinity yeah so they 're shit we	were sat	in the back of the car and he said you know what do you mind me asking cos there was	possibly_RR if_CS yours_PPGE was_VBDZ like_II minus_II ten_MC minus_II one_MC1 hundred_NNO and_CC ten_MC minus_II infinity_NN1 yeah_UH so_RR they_PPHS2 're_VBR shit_NN1 we_PPIS2	were_VBDR sat_VVN	in_II the_AT back_NN1 of_IO the_AT car_NN1 and_CC he_PPHS1 said_VVD you_PPY know_VV0 what_DDQ do_VD0 you_PPY mind_VVI me_PPIO1 asking_VVG cos_CS there_EX was_VBDZ	Friends eating dinner, chatting.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-29	1:01:40	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, relationships, clothes	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=156	8428696	8428697
158	SQP2	and I said you you had potentially could have still a very able workforce but nobody 's utilized mm you	're sat	on skills that you you do n't ever use you do n't call upon and you do n't recognize or	and_CC I_PPIS1 said_VVD you_PPY you_PPY had_VHD potentially_RR could_VM have_VHI still_RR a_AT1 very_RG able_JJ workforce_NN1 but_CCB nobody_PN1 's_VHZ utilized_VVN mm_UH you_PPY	're_VBR sat_VVN	on_II skills_NN2 that_CST you_PPY you_PPY do_VD0 n't_XX ever_RR use_VVI you_PPY do_VD0 n't_XX call_VVI upon_II and_CC you_PPY do_VD0 n't_XX recognize_VVI or_CC	Friends eating dinner, chatting.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-02-29	1:01:40	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Work, relationships, clothes	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=157	8428843	8428844
159	SQWC	it would 've been different --UNCLEARWORD yeah I think I but I still do feel a bit guilty I 'd	be sitting	on selfish street for this one yeah --UNCLEARWORD --UNCLEARWORD I mean no one wants to think of themselves as a	it_PPH1 would_VM 've_VHI been_VBN different_JJ --UNCLEARWORD_FU yeah_UH I_PPIS1 think_VV0 I_PPIS1 but_CCB I_PPIS1 still_RR do_VD0 feel_VVI a_RR21 bit_RR22 guilty_JJ I_PPIS1 'd_VM	be_VBI sitting_VVG	on_II selfish_JJ street_NN1 for_IF this_DD1 one_PN1 yeah_UH --UNCLEARWORD_FU --UNCLEARWORD_FU I_PPIS1 mean_VV0 no_PN121 one_PN122 wants_VVZ to_TO think_VVI of_IO themselves_PPX2 as_II a_AT1	Friends eating, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-11	1:37:03	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Illness, relationships	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=158	8491268	8491269
160	SR7T	would they ? but we s- said it was --UNCLEARWORD well they wanted to sit on it and draw they	were sat	doing jigsaws and things on the floor so they yeah we got the mat down for them mm --UNCLEARWORD er	would_VM they_PPHS2 ?_YQUE but_CCB we_PPIS2 s-_FU said_VVD it_PPH1 was_VBDZ --UNCLEARWORD_FU well_RR they_PPHS2 wanted_VVD to_TO sit_VVI on_II it_PPH1 and_CC draw_VV0 they_PPHS2	were_VBDR sat_VVN	doing_VDG jigsaws_NN2 and_CC things_NN2 on_II the_AT floor_NN1 so_CS they_PPHS2 yeah_UH we_PPIS2 got_VVD the_AT mat_NN1 down_RP for_IF them_PPHO2 mm_UH --UNCLEARWORD_FU er_UH	Friends having a catch-up	Discussing, explaining, inquiring, inviting, anecdote telling	Revised	Texts not in Sample release	S0391 S0392 S0394 S0395 S0396	5	2015-03-05	0:21:53	Speakers' home	2015 Q1	2015	Friends, wider family circle	relatives, DIY, Church, music, the calendar, birthdays, education, bereavements, ceilidhs and concerts, event publicity, booking food online, meat	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=159	8605403	8605404
