Token.ID	Number.of.hit	Text.ID	Context.before	Query.item	Context.after	Tagged.context.before	Tagged.query.item	Tagged.context.after	Activity.description	Selected.characterisations.of.conversation.type	Transcription.conventions.used	Sample.release.inclusion	List.of.speaker.IDs	Number.of.speakers	Recording.date	Recording.length	Recording.location	Recording.period	Year.of.recording	Inter.speaker.relationship	Topics.covered	Transcriber	URL	Match.begin.corpus.position	Match.end.corpus.position	region3	gender	region	variant	text	subj.person	check
599	298	SLJ5	but --ANONnameM 's earning good enough so mm and they 've paid off their mortgage so they 're quite they	're sitting	pretty really anyway how how are we left with this front door ? erm we have to lock it from	but_CCB --ANONnameM_NP1 's_VBZ earning_VVG good_JJ enough_RR so_RR mm_UH and_CC they_PPHS2 've_VH0 paid_VVN off_RP their_APPGE mortgage_NN1 so_CS they_PPHS2 're_VBR quite_RR they_PPHS2	're_VBR sitting_VVG	pretty_RG really_RR anyway_RR how_RRQ how_RRQ are_VBR we_PPIS2 left_VVN with_IW this_DD1 front_JJ door_NN1 ?_YQUE erm_UH we_PPIS2 have_VH0 to_TO lock_VVI it_PPH1 from_II	Chatting about our day	"Discussing, explaining, inquiring, requesting, making arrangements"	Revised	Texts not in Sample release	S0679 S0681	2	02/12/2015	00:47:44	"living room, Hardwick Cambridge"	2015 Q4	2015	"Close family, partners, very close friends"	"Discussing the past day, Wicken Fen nature reserve, Online banking, Savings and interest, Housing and issues, Issues about Daveâ€™s front door and door keys, Mapping genotypes, Planning the next day, Christmas cards, Choosing and delivering a Christmas present to friend, Issues with my mobility rollator, Changing battery in electric candle, Christmas lists"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=297	6904867	6904868	South	male	London	ing	they 're sitting pretty really anyway how how are	3	
556	240	SG56	yes really ? yeah you can get them to join up mm to more classes classes well yeah while they	're sitting	there having a drink you can actually give them some incentive to stay and actually have a drink as well	yes_UH really_RR ?_YQUE yeah_UH you_PPY can_VM get_VVI them_PPHO2 to_TO join_VVI up_RP mm_UH to_II more_DAR classes_NN2 classes_NN2 well_RR yeah_UH while_CS they_PPHS2	're_VBR sitting_VVG	there_RL having_VHG a_AT1 drink_NN1 you_PPY can_VM actually_RR give_VVI them_PPHO2 some_DD incentive_NN1 to_TO stay_VVI and_CC actually_RR have_VH0 a_AT1 drink_NN1 as_RR21 well_RR22	Lunch on holiday	"Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements"	Revised	Texts within Sample release	S0261 S0262 S0388 S0401	4	16/11/2014	00:57:27	"Valencia, Spain"	2014 Q4	2014	"Close family, partners, very close friends"	"holiday, food, supermarkets in Spain, dinner, networking, colleagues, learning a foreign language, global warming, buying holiday homes, accommodation"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=239	5459507	5459508	South	female	NA	ing	they 're sitting there having a drink you can	3	
485	154	SAB7	me cos his his manner was so exaggerated it was ridiculous that it looks like a comedy sketch when they	're sitting	there talking cos it looked like a comedy sketch it reminded me of like something that would have gone in	me_PPIO1 cos_CS his_APPGE his_APPGE manner_NN1 was_VBDZ so_RG exaggerated_JJ it_PPH1 was_VBDZ ridiculous_JJ that_CST it_PPH1 looks_VVZ like_II a_AT1 comedy_NN1 sketch_NN1 when_CS they_PPHS2	're_VBR sitting_VVG	there_RL talking_VVG cos_CS it_PPH1 looked_VVD like_II a_AT1 comedy_NN1 sketch_VV0 it_PPH1 reminded_VVD me_PPIO1 of_IO like_JJ something_PN1 that_CST would_VM have_VHI gone_VVN in_II	None given	"Discussing, explaining, complaining, anecdote telling"	Revised	Texts not in Sample release	S0104 S0110 S0167	3	02/01/2015	01:13:21	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	"Illness, food, TV shows, work, boyfriend, rubbish collection, Christmas Day, animals, family anecdotes, West End show, saving money, birthday presents, New Yearâ€™s celebrations, companies wasting things, drying clothes, maca root and menopause, music, newsreaders, life in 70s"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=153	3505628	3505629	South	female	SouthE	ing	they 're sitting there talking cos it looked like	3	
276	3	S2U9	their coffee you know with they 've got their own pub though so I do n't know --UNCLEARWORD and they	're sitting	there they 're in between lessons yeah and they 're getting out these phones and really ? er Ipads you	their_APPGE coffee_NN1 you_PPY know_VV0 with_IW they_PPHS2 've_VH0 got_VVN their_APPGE own_DA pub_NN1 though_RR so_RR I_PPIS1 do_VD0 n't_XX know_VVI --UNCLEARWORD_FU and_CC they_PPHS2	're_VBR sitting_VVG	there_RL they_PPHS2 're_VBR in_II21 between_II22 lessons_NN2 yeah_UH and_CC they_PPHS2 're_VBR getting_VVG out_RP these_DD2 phones_NN2 and_CC really_RR ?_YQUE er_UH Ipads_NP2 you_PPY	Post-meal chat	"Discussing, explaining, inquiring, complaining, anecdote telling, telling jokes"	Revised	Texts not in Sample release	S0391 S0392 S0393 S0397 S0480 S0545	6	29/12/2015	00:18:01	ANONâ€™s home	2015 Q4	2015	"Friends, wider family circle"	"family history, languages, literature, theatre, art, music, places, people, reminiscing, cutlery, food and drink, religion, hair and beauty, weather, climate change, transport, technology, injury, museums, "	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=2	340197	340198	North	female	NorthE	ing	they 're sitting there they 're in between lessons	3	
563	252	SHLT	I did n't realise when you see these erm pundits on the television you know or or football pundits they	're sitting	there they 've got these lug things in have n't they mm or most most of them have got these	I_PPIS1 did_VDD n't_XX realise_VVI when_CS you_PPY see_VV0 these_DD2 erm_UH pundits_NN2 on_II the_AT television_NN1 you_PPY know_VV0 or_CC or_CC football_NN1 pundits_NN2 they_PPHS2	're_VBR sitting_VVG	there_RL they_PPHS2 've_VH0 got_VVN these_DD2 lug_NN1 things_NN2 in_RP have_VH0 n't_XX they_PPHS2 mm_UH or_CC most_DAT most_DAT of_IO them_PPHO2 have_VH0 got_VVN these_DD2	Family having a cup of tea.	"Discussing, explaining, anecdote telling, telling jokes"	Original	Texts within Sample release	S0012 S0013 S0024 S0144	4	26/03/2012	00:22:55	"ANON's home, Norfolk"	2012 Q1	2012	"Close family, partners, very close friends"	"Texting, germs, toilets"	T20	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=251	5886955	5886956	South	male	EasternE	ing	they 're sitting there they 've got these lug	3	
534	216	SEKZ	they watch yeah they 're very good so they watch they can but yes they they 've got so they	're sitting	there watching it like er they 've got an ear in yeah that 's very and I 'm sitting there	they_PPHS2 watch_VV0 yeah_UH they_PPHS2 're_VBR very_RG good_JJ so_RR they_PPHS2 watch_VV0 they_PPHS2 can_VM but_CCB yes_UH they_PPHS2 they_PPHS2 've_VH0 got_VVN so_RR they_PPHS2	're_VBR sitting_VVG	there_RL watching_VVG it_PPH1 like_RR er_UH they_PPHS2 've_VH0 got_VVN an_AT1 ear_NN1 in_II yeah_UH that_DD1 's_VBZ very_RG and_CC I_PPIS1 'm_VBM sitting_VVG there_RL	Two friends having lunch	"Discussing, explaining, inquiring, requesting, anecdote telling  "	Revised	Texts within Sample release	S0262 S0353	2	16/01/2015	01:45:00	Restaurant in Cyprus	2015 Q1	2015	"Friends, wider family circle"	"ordering a meal, pets, telling anecdotes about the patrons of the restaurant, family members and disease, romantic relationships, hearing aids, deaths in the family, spiritual matters, shamanism, dowsing, destiny, meeting new people, lighting a fire, discussing a friend's situation, being in Northern Cyprus for the summer, learning to count in Turkish"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=215	4967290	4967291	South	male	SouthE	ing	they 're sitting there watching it like er they	3	
428	91	S6AK	and in rush hour people literally fight to get on because there 's just not enough room and then they	're standing	there like that once they 're in yeah yeah yeah god mm it 's quite good fun when you 're	and_CC in_II rush_NN1 hour_NNT1 people_NN literally_RR fight_VV0 to_TO get_VVI on_RP because_CS there_EX 's_VBZ just_RR not_XX enough_DD room_NN1 and_CC then_RT they_PPHS2	're_VBR standing_VVG	there_RL like_II that_DD1 once_CS they_PPHS2 're_VBR in_II yeah_UH yeah_UH yeah_UH god_NN1 mm_UH it_PPH1 's_VBZ quite_RG good_JJ fun_NN1 when_CS you_PPY 're_VBR	Having a cup of tea	"Discussing, explaining"	Revised	Texts not in Sample release	S0012 S0013 S0152	3	14/03/2015	01:34:37	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	" Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=90	1778727	1778728	South	male	EasternE	ing	they 're standing there like that once they 're	3	
603	303	SMF3	up in the sewing room do you ? not really but they 're they 're okay at the moment they	're standing	up against the wall yeah but easy to kick over yeah walk your foot into it well I think I	up_RP in_II the_AT sewing_NN1 room_NN1 do_VD0 you_PPY ?_YQUE not_XX really_RR but_CCB they_PPHS2 're_VBR they_PPHS2 're_VBR okay_JJ at_II the_AT moment_NN1 they_PPHS2	're_VBR standing_VVG	up_RP against_II the_AT wall_NN1 yeah_UH but_CCB easy_JJ to_TO kick_VVI over_RP yeah_UH walk_VV0 your_APPGE foot_NN1 into_II it_PPH1 well_RR I_PPIS1 think_VV0 I_PPIS1	chatting over sandwiches	"Discussing, explaining "	Revised	Texts within Sample release	S0012 S0013	2	08/10/2014	00:56:49	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	no info	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=302	7178069	7178070	South	female	NA	ing	they 're standing up against the wall yeah but	3	
190	195	SDHB	fifty thousand in there and they 're all paying about forty or fifty quid but most of the time they	're stood	up going oh well yeah that 's something that really annoyed me they sold that place for a pound did	fifty_MC thousand_NNO in_II there_RL and_CC they_PPHS2 're_VBR all_DB paying_VVG about_RG forty_MC or_CC fifty_MC quid_NN but_CCB most_DAT of_IO the_AT time_NNT1 they_PPHS2	're_VBR stood_VVN	up_RP going_VVG oh_UH well_RR yeah_UH that_DD1 's_VBZ something_PN1 that_CST really_RR annoyed_VVD me_PPIO1 they_PPHS2 sold_VVD that_DD1 place_NN1 for_IF a_AT1 pound_NN1 did_VDD	visit from a friend	"Discussing, explaining, inquiring"	Revised	Texts within Sample release	S0008 S0012 S0013	3	19/11/2014	02:00:00	ANON's home	2014 Q4	2014	"Close family, partners, very close friends"	"times, politics, housing, cars, family"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=194	4566456	4566457	South	female	NA	ed	they 're stood up going oh well yeah that	3	
106	160	SR7T	would they ? but we s- said it was --UNCLEARWORD well they wanted to sit on it and draw they	were sat	doing jigsaws and things on the floor so they yeah we got the mat down for them mm --UNCLEARWORD er	would_VM they_PPHS2 ?_YQUE but_CCB we_PPIS2 s-_FU said_VVD it_PPH1 was_VBDZ --UNCLEARWORD_FU well_RR they_PPHS2 wanted_VVD to_TO sit_VVI on_II it_PPH1 and_CC draw_VV0 they_PPHS2	were_VBDR sat_VVN	doing_VDG jigsaws_NN2 and_CC things_NN2 on_II the_AT floor_NN1 so_CS they_PPHS2 yeah_UH we_PPIS2 got_VVD the_AT mat_NN1 down_RP for_IF them_PPHO2 mm_UH --UNCLEARWORD_FU er_UH	Friends having a catch-up	"Discussing, explaining, inquiring, inviting, anecdote telling"	Revised	Texts not in Sample release	S0391 S0392 S0394 S0395 S0396	5	05/03/2015	00:21:53	Speakers' home	2015 Q1	2015	"Friends, wider family circle"	"relatives, DIY, Church, music, the calendar, birthdays, education, bereavements, ceilidhs and concerts, event publicity, booking food online, meat"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=159	8605403	8605404	North	female	NorthE	ed	they were sat doing jigsaws and things on the	3	
143	222	SXLC	about this you 've heard it before I have I have what was he called ? --ANONnameM somebody and they	were sat	in the at this erm what would they call it ? the well it was a glider was n't it	about_II this_DD1 you_PPY 've_VH0 heard_VVN it_PPH1 before_RT I_PPIS1 have_VH0 I_PPIS1 have_VH0 what_DDQ was_VBDZ he_PPHS1 called_VVN ?_YQUE --ANONnameM_NP1 somebody_PN1 and_CC they_PPHS2	were_VBDR sat_VVN	in_II the_AT at_II this_DD1 erm_UH what_DDQ would_VM they_PPHS2 call_VVI it_PPH1 ?_YQUE the_AT well_RR it_PPH1 was_VBDZ a_AT1 glider_NN1 was_VBDZ n't_XX it_PPH1	"Having a cup of tea with mum, grandma and girlfriend"	"Discussing, explaining, inquiring, complaining, anecdote telling"	Revised	Texts not in Sample release	S0660 S0661 S0662 S0663	4	31/01/2016	01:29:14	"Grandmaâ€™s flat, Sale, Cheshire"	2016 Q1	2016	"Close family, partners, very close friends"	"Buying a car, festivals, relaxing, cowboy films, phones, textiles"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=221	10733788	10733789	North	female	NorthW	ed	they were sat in the at this erm what	3	
262	73	SHXX	erm even though it 's now a completely different team to what it was when they left erm and they	were sat	in the car after the game and I was like yeah he was like what do you think of that	erm_UH even_CS21 though_CS22 it_PPH1 's_VBZ now_RT a_AT1 completely_RR different_JJ team_NN1 to_II what_DDQ it_PPH1 was_VBDZ when_CS they_PPHS2 left_VVD erm_UH and_CC they_PPHS2	were_VBDR sat_VVN	in_II the_AT car_NN1 after_II the_AT game_NN1 and_CC I_PPIS1 was_VBDZ like_RR yeah_UH he_PPHS1 was_VBDZ like_RR what_DDQ do_VD0 you_PPY think_VVI of_IO that_CST		"Discussing, explaining "	Revised	Texts within Sample release	S0187 S0386	2	31/01/2015	00:47:40	Home  	2015 Q1	2015	"Close family, partners, very close friends"	"Recent transactions, Sport, Experiences, Celebrities, Work, Other family members"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=72	5972483	5972484	Midlands	male	Emidlands	ed	they were sat in the car after the game	3	
14	25	S5JX	you know stood up for herself and things you know she would say to men on buses er if they	were sat	next to her please can you close your legs you 're taking up my space ? wow er and you	you_PPY know_VV0 stood_VVD up_RP for_IF herself_PPX1 and_CC things_NN2 you_PPY know_VV0 she_PPHS1 would_VM say_VVI to_II men_NN2 on_II buses_NN2 er_UH if_CS they_PPHS2	were_VBDR sat_VVN	next_II21 to_II22 her_PPHO1 please_RR can_VM you_PPY close_VVI your_APPGE legs_NN2 you_PPY 're_VBR taking_VVG up_RP my_APPGE space_NN1 ?_YQUE wow_UH er_UH and_CC you_PPY	"Two friends talking about various topics (see 9 above) while driving in a campervan from Tarnow to Rzeszow, Poland."	Discussing	Revised	Texts not in Sample release	S0618 S0619	2	19/01/2016	01:07:24	"Campervan journey from Tarnow to Rzeszow, Poland."	2016 Q1	2016	"Friends, wider family circle"	"Fitness & appearance, travel, reading, careers & volunteering, friendships & relationships, men & women, exercise & health, directions, televisions, finding a parking spot."	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=24	1383846	1383847	North	female	NorthW	ed	they were sat next to her please can you	3	
160	40	S4L9	than that week like it 's they 're obviously getting the hang of it and then these three guys they	were sat	on like the table behind us and they came up to us and they said can we play a little	than_CSN that_DD1 week_NNT1 like_II it_PPH1 's_VBZ they_PPHS2 're_VBR obviously_RR getting_VVG the_AT hang_NN1 of_IO it_PPH1 and_CC then_RT these_DD2 three_MC guys_NN2 they_PPHS2	were_VBDR sat_VVN	on_RP like_II the_AT table_NN1 behind_II us_PPIO2 and_CC they_PPHS2 came_VVD up_II21 to_II22 us_PPIO2 and_CC they_PPHS2 said_VVD can_VM we_PPIS2 play_VVI a_AT1 little_JJ	Housemates chatting in the shared kitchen on Saturday morning.	"Discussing, explaining, advising, anecdote telling, making arrangements"	Original	Texts within Sample release	S0004 S0018 S0146	3	10/03/2012	01:03:07	"ANON and ANONâ€™s home, Birmingham"	2012 Q1	2012	"Friends, wider family circle"	"Food and drink, leisure activities, engineering, news, phones, celebrities, relationships, money"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=39	1054948	1054949	South	female	NA	ed	they were sat on like the table behind us	3	
755	66	SD65	it was it was lovely mm so I so I put my shorts on so I went into where they	were sitting	and I went right summer 's almost here got ta wear shorts next time you come round you got ta	it_PPH1 was_VBDZ it_PPH1 was_VBDZ lovely_JJ mm_UH so_RR I_PPIS1 so_RR I_PPIS1 put_VV0 my_APPGE shorts_NN2 on_RP so_RR I_PPIS1 went_VVD into_II where_RRQ they_PPHS2	were_VBDR sitting_VVG	and_CC I_PPIS1 went_VVD right_JJ summer_NNT1 's_VBZ almost_RR here_RL got_VVN ta_TO wear_VVI shorts_NN2 next_MD time_NNT1 you_PPY come_VV0 round_RP you_PPY got_VVI ta_AT1	Evening chat	"Discussing, explaining, buying/selling"	Revised	Texts not in Sample release	S0012 S0013 S0152	3	21/03/2015	01:08:24	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	"School, moving house, good neighbours, politics, leg operations, photos"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=65	4424936	4424937	Midlands	male	Wmidlands	ing	they were sitting and I went right summer 's	3	
797	117	SWTX	did I have yesterday ? I had year eight yesterday oh I du n no trying to think where they	were sitting	anyway --UNCLEARWORD well I do n't need to work can get benefits oh god mm yeah okay I do n't	did_VDD I_PPIS1 have_VHI yesterday_RT ?_YQUE I_PPIS1 had_VHD year_NNT1 eight_MC yesterday_RT oh_UH I_PPIS1 du_VD0 n_XX no_VVI trying_VVG to_TO think_VVI where_RRQ they_PPHS2	were_VBDR sitting_VVG	anyway_RR --UNCLEARWORD_FU well_RR I_PPIS1 do_VD0 n't_XX need_VVI to_II work_NN1 can_VM get_VVI benefits_NN2 oh_UH god_NN1 mm_UH yeah_UH okay_RR I_PPIS1 do_VD0 n't_XX	A need to talk	"Discussing, explaining"	Revised	Texts not in Sample release	S0012 S0013 S0152	3	25/03/2015	01:42:07	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	"School, relationships, sleeplessness, loss of enthusiasm, selling house, loans"	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=116	10453442	10453443	Midlands	male	Wmidlands	ing	they were sitting anyway --UNCLEARWORD well I do n't	3	
